add_heads	bidirectional	dev_best_accuracy_t33	dev_best_accuracy_t50	dev_best_accuracy_t66	dev_best_f1_t33	dev_best_f1_t50	dev_best_f1_t66	dev_best_precision_t33	dev_best_precision_t50	dev_best_precision_t66	dev_best_recall@1	dev_best_recall@2	dev_best_recall@3	dev_best_recall@5	dev_best_recall_t33	dev_best_recall_t50	dev_best_recall_t66	dev_file_indices	dir	f1_macro	f1_wo_norelation_micro	fc_sizes	keep_prob	leaf_fc_size	nbr_trees	path	run_desc	run_description	steps_train	test_accuracy_t33	test_accuracy_t50	test_accuracy_t66	test_f1_t33	test_f1_t50	test_f1_t66	test_precision_t33	test_precision_t50	test_precision_t66	test_recall@1	test_recall@2	test_recall@3	test_recall@5	test_recall_t33	test_recall_t50	test_recall_t66	time_s	tree_embedder
		0.96842104	0.9694408	0.97049344	0.7106690403360284	0.70328973493619	0.6986899078294936	0.6862631	0.71913785	0.75526506					0.736875	0.688125	0.65	4,5	BOW_NOARGS	0.7515999999999999	0.7645000000000001		0.9	250		RE/SEMEVAL2010T8/SPAN/BOW_NOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF_spNOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF/1	1216	0.96880877	0.97082484	0.971387	0.7145645049030724	0.7172646882618083	0.7091052211066103	0.6892539	0.73197854	0.76261127					0.7418048	0.7031308	0.6626151	100.832153	FLAT_SUM
		0.96842104	0.96957237	0.97088814	0.7108433946571288	0.7020933713133511	0.6982611595225123	0.68604654	0.72425246	0.76819205					0.7375	0.68125	0.64	4,5	BOW_NOARGS	0.7553	0.7674		0.9	250		RE/SEMEVAL2010T8/SPAN/BOW_NOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF_spNOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF/2	960	0.9691383	0.97101873	0.97177476	0.7172291037004871	0.7166951026055014	0.7098446184195581	0.69262433	0.7380952	0.77333915					0.7436464	0.6965009	0.6559853	89.016133	FLAT_SUM
		0.9686184	0.9703289	0.97039473	0.7110841471293492	0.6979236481134642	0.6712929215247595	0.6897767	0.75180376	0.8075571					0.73375	0.65125	0.574375	4,5	BOW_NOARGS	0.7539	0.7625		0.9	250		RE/SEMEVAL2010T8/SPAN/BOW_NOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF_spNOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF/3	384	0.96845984	0.9710575	0.9704759	0.7082661187664911	0.7068525263668456	0.675474129348205	0.6900769	0.7569386	0.8013145					0.7274401	0.6629834	0.58379376	63.299165	FLAT_SUM
		0.96838814	0.9706579	0.9707566	0.7101055540807709	0.7010723545226593	0.6737614758397357	0.68629736	0.75578034	0.816					0.735625	0.65375	0.57375	4,5	BOW_NOARGS	0.7445999999999999	0.753		0.9	250		RE/SEMEVAL2010T8/SPAN/BOW_NOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF_spNOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF/4	384	0.96836287	0.97030145	0.9706504	0.7094016939687234	0.6985438870359981	0.6748281330818882	0.68665975	0.7498944	0.8093766					0.73370165	0.65377533	0.5786372	63.330228	FLAT_SUM
		0.97055924	0.9727632	0.9719408	0.7285411343892074	0.7210242799706168	0.6858195355902942	0.7077195	0.78216374	0.83497757					0.750625	0.66875	0.581875	4,5	BOW_NOARGS	0.7731999999999999	0.7817000000000001		0.9	250		RE/SEMEVAL2010T8/SPAN/BOW_NOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATMAX_ccF_tfidfF_vvrF_vvzF_spNOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATMAX_ccF_tfidfF_vvrF_vvzF/0	320	0.97136766	0.9737908	0.9733062	0.736767057573634	0.7322772494165032	0.7039346344554436	0.7137431	0.79186296	0.84555787					0.76132596	0.6810313	0.6029466	61.568696	FLAT_MAX
		0.9705921	0.97213817	0.9718421	0.7310469196158099	0.721106357865945	0.6966690536862095	0.7047564	0.7620042	0.804419					0.759375	0.684375	0.614375	4,5	BOW_NOARGS	0.7741	0.7815000000000001		0.9	250		RE/SEMEVAL2010T8/SPAN/BOW_NOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATMAX_ccF_tfidfF_vvrF_vvzF_spNOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATMAX_ccF_tfidfF_vvrF_vvzF/1	448	0.97092175	0.9731705	0.9731705	0.7340425749260033	0.732818516976001	0.7121464247679653	0.7076923	0.7699797	0.8179647					0.76243097	0.6990792	0.6305709	67.882129	FLAT_MAX
		0.9701974	0.97161186	0.9726645	0.7266143845954042	0.7250716924076811	0.7227226780463466	0.7024504	0.7394412	0.7752326					0.7525	0.71125	0.676875	4,5	BOW_NOARGS	0.7608	0.7701		0.9	250		RE/SEMEVAL2010T8/SPAN/BOW_NOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATMAX_ccF_tfidfF_vvrF_vvzF_spNOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATMAX_ccF_tfidfF_vvrF_vvzF/2	1088	0.96989435	0.9709412	0.97229815	0.7231235907650417	0.7190252954291639	0.7199686140059548	0.7007602	0.7320611	0.76926297					0.74696136	0.7064457	0.6766114	96.516712	FLAT_MAX
		0.97144735	0.97358555	0.97355264	0.7391827418606673	0.7381806201874542	0.7192737425219299	0.7118056	0.7716428	0.8148734					0.76875	0.7075	0.64375	4,5	BOW_NOARGS	0.7735	0.7826000000000001		0.9	250		RE/SEMEVAL2010T8/SPAN/BOW_NOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATMAX_ccF_tfidfF_vvrF_vvzF_spNOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATMAX_ccF_tfidfF_vvrF_vvzF/3	512	0.97086364	0.97320926	0.97311234	0.732894989888001	0.7361588608596558	0.7174577237857707	0.7081044	0.76416963	0.8026436					0.75948435	0.7101289	0.64861876	71.497813	FLAT_MAX
		0.97039473	0.9717434	0.9719408	0.7305389051563217	0.7235275209687174	0.7057605913343076	0.7011494	0.7458527	0.7875289					0.7625	0.7025	0.639375	4,5	BOW_NOARGS	0.7701	0.7796		0.9	250		RE/SEMEVAL2010T8/SPAN/BOW_NOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATMAX_ccF_tfidfF_vvrF_vvzF_spNOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATMAX_ccF_tfidfF_vvrF_vvzF/4	640	0.9705922	0.9729379	0.97398466	0.7306941370358286	0.7349031501726241	0.7309543104858478	0.70527756	0.7585261	0.80202377					0.75801104	0.71270716	0.6714549	77.517551	FLAT_MAX
		0.96960527	0.9723684	0.9723355	0.7211828497875431	0.7245902098881508	0.7058411731480146	0.6971995	0.762069	0.8014297					0.746875	0.690625	0.630625	6,7	BOW_NOARGS	0.7497	0.7595000000000001		0.9	250		RE/SEMEVAL2010T8/SPAN/BOW_NOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx6-7_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF_spNOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx6-7_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF/0	640	0.9683241	0.97014636	0.97066975	0.7113074254496718	0.7048677346159913	0.6884908100710777	0.6835314	0.7347183	0.7805789					0.7414365	0.6773481	0.61583793	77.33404	FLAT_SUM
		0.9692105	0.9717763	0.9723026	0.718242042738906	0.7199738748426812	0.7060055984755316	0.6927991	0.7534153	0.79984176					0.745625	0.689375	0.631875	6,7	BOW_NOARGS	0.754	0.7623000000000001		0.9	250		RE/SEMEVAL2010T8/SPAN/BOW_NOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx6-7_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF_spNOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx6-7_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF/1	640	0.9684986	0.9707667	0.9709024	0.7116237794583344	0.7128712692821956	0.6927328880251936	0.68664384	0.7378794	0.7797235					0.73848987	0.6895028	0.6232044	75.869506	FLAT_SUM
		0.9691776	0.9718421	0.97148025	0.7178560431185191	0.713903745326817	0.6823012065902226	0.6926206	0.76724136	0.8246236					0.745	0.6675	0.581875	6,7	BOW_NOARGS	0.7542	0.7651		0.9	250		RE/SEMEVAL2010T8/SPAN/BOW_NOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx6-7_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF_spNOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx6-7_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF/2	448	0.9685374	0.97136766	0.97043717	0.7125907458858919	0.7119172942044151	0.6742149225679527	0.686221	0.7566335	0.80264497					0.7410681	0.6721915	0.58121544	68.1559	FLAT_SUM
		0.9698684	0.9726316	0.9723355	0.7240963751699753	0.729342889184999	0.706866550951548	0.6988372	0.76051563	0.7990544					0.75125	0.700625	0.63375	6,7	BOW_NOARGS	0.7490000000000001	0.7598999999999999		0.9	250		RE/SEMEVAL2010T8/SPAN/BOW_NOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx6-7_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF_spNOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx6-7_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF/3	704	0.9683241	0.97082484	0.97107685	0.7107964111166142	0.7134970902759981	0.6956344002425003	0.6841567	0.7383767	0.77960676					0.7395948	0.6902394	0.62799263	80.383521	FLAT_SUM
		0.9700987	0.9722697	0.9727632	0.725460551358294	0.724058955637437	0.7100840416490278	0.7019287	0.76013744	0.8073248					0.750625	0.69125	0.63375	6,7	BOW_NOARGS	0.7465	0.7562000000000001		0.9	250		RE/SEMEVAL2010T8/SPAN/BOW_NOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx6-7_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF_spNOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx6-7_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF/4	640	0.9684017	0.97055346	0.9715033	0.7107877946612141	0.7082773393618271	0.6967822091905752	0.6857241	0.7399679	0.79184246					0.7377532	0.6791897	0.62209946	76.33635	FLAT_SUM
		0.970625	0.97217107	0.97355264	0.7302929847756989	0.7291933442656576	0.7272727576662478	0.7066043	0.7473753	0.7952522					0.755625	0.711875	0.67	6,7	BOW_NOARGS	0.7733	0.7818999999999999		0.9	250		RE/SEMEVAL2010T8/SPAN/BOW_NOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx6-7_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATMAX_ccF_tfidfF_vvrF_vvzF_spNOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx6-7_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATMAX_ccF_tfidfF_vvrF_vvzF/0	704	0.9711544	0.97295725	0.97413975	0.7348539033633898	0.7358454818220287	0.7342629269789835	0.7117708	0.75720966	0.79956615					0.75948435	0.7156538	0.6788214	80.531197	FLAT_MAX
		0.97049344	0.9728947	0.9726974	0.7254362108750816	0.7185792824905145	0.6886722014131038	0.7108578	0.7921687	0.8611632					0.740625	0.6575	0.57375	6,7	BOW_NOARGS	0.7789	0.7864		0.9	250		RE/SEMEVAL2010T8/SPAN/BOW_NOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx6-7_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATMAX_ccF_tfidfF_vvrF_vvzF_spNOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx6-7_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATMAX_ccF_tfidfF_vvrF_vvzF/1	256	0.97192985	0.973597	0.97218186	0.7396620312653718	0.7278177889651298	0.6856516893467791	0.7225149	0.7955439	0.84594595					0.75764275	0.67071825	0.5764273	59.276132	FLAT_MAX
		0.96963817	0.97207236	0.97253287	0.7197084767021565	0.7119103850337364	0.6901669485196813	0.6999409	0.77876765	0.84931505					0.740625	0.655625	0.58125	6,7	BOW_NOARGS	0.7712	0.7809		0.9	250		RE/SEMEVAL2010T8/SPAN/BOW_NOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx6-7_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATMAX_ccF_tfidfF_vvrF_vvzF_spNOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx6-7_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATMAX_ccF_tfidfF_vvrF_vvzF/2	256	0.971135	0.9734419	0.9725114	0.7320496317910031	0.7277424130558604	0.6926744555403399	0.7156932	0.790246	0.8414955					0.74917126	0.67440146	0.588582	59.45811	FLAT_MAX
		0.97092104	0.9722697	0.97355264	0.732930516974908	0.7304125354207045	0.7303823365015447	0.7093567	0.74787164	0.7879884					0.758125	0.71375	0.680625	6,7	BOW_NOARGS	0.7807999999999999	0.7896		0.9	250		RE/SEMEVAL2010T8/SPAN/BOW_NOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx6-7_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATMAX_ccF_tfidfF_vvrF_vvzF_spNOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx6-7_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATMAX_ccF_tfidfF_vvrF_vvzF/3	896	0.9713483	0.97311234	0.9735582	0.7362597654417015	0.7397260301418418	0.7322339782037256	0.7140879	0.7540168	0.7839428					0.75985265	0.7259669	0.6869245	89.997766	FLAT_MAX
		0.9707237	0.97302634	0.97157896	0.7306295502092113	0.7195622856676086	0.6709825031516725	0.7083333	0.7945619	0.85867447					0.754375	0.6575	0.550625	6,7	BOW_NOARGS	0.7665000000000001	0.7756000000000001		0.9	250		RE/SEMEVAL2010T8/SPAN/BOW_NOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx6-7_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATMAX_ccF_tfidfF_vvrF_vvzF_spNOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx6-7_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATMAX_ccF_tfidfF_vvrF_vvzF/4	256	0.9702239	0.9720074	0.9705728	0.7276595539943348	0.708635987777696	0.6604026774260208	0.70153844	0.78357875	0.84102565					0.7558011	0.64677715	0.5436464	58.469093	FLAT_MAX
		0.968895	0.9702775	0.97110033	0.7156183827222029	0.7069133058837404	0.695138859754533	0.68967515	0.7348178	0.78142077					0.74358976	0.68105066	0.62601626	8,9	BOW_NOARGS	0.754	0.7635		0.9	250		RE/SEMEVAL2010T8/SPAN/BOW_NOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx8-9_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF_spNOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx8-9_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF/0	704	0.96871185	0.9710575	0.97142583	0.7148410263894651	0.7152393241755806	0.6981982010568875	0.686927	0.741693	0.78607655					0.7451197	0.6906077	0.62799263	79.851998	FLAT_SUM
		0.9692242	0.9706725	0.9706395	0.7167525199716084	0.7062314500116131	0.6816559377138989	0.6950646	0.74686193	0.7938487					0.7398374	0.6697936	0.59724826	8,9	BOW_NOARGS	0.7620999999999999	0.7720999999999999		0.9	250		RE/SEMEVAL2010T8/SPAN/BOW_NOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx8-9_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF_spNOARGS	aEDG_avfF_bs100_dF_b_clp5.0_cmAGGREGATE_cntxt0_dfidx8-9_dtF_ec_fc750_kp0.9_kpb1.0_kpn1.0_leaffc250_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st0_tkRELS_dataCORENLPRECEMBSPANMC2_teFLATSUM_ccF_tfidfF_vvrF_vvzF/1	512	0.96977806	0.97218186	0.97148395	0.7247042388419908	0.7218453409242074	0.6915495834002465	0.6960651	0.7618658	0.8028238					0.7558011	0.6858195	0.6073665	69.994579	FLAT_SUM
