add_heads	dev_best_accuracy_t33	dev_best_accuracy_t50	dev_best_accuracy_t66	dev_best_f1_t33	dev_best_f1_t50	dev_best_f1_t66	dev_best_precision_t33	dev_best_precision_t50	dev_best_precision_t66	dev_best_recall_t33	dev_best_recall_t50	dev_best_recall_t66	dev_file_indices	dir	path	run_desc	run_description	steps_train	test_accuracy_t33	test_accuracy_t50	test_accuracy_t66	test_f1_t33	test_f1_t50	test_f1_t66	test_precision_t33	test_precision_t50	test_precision_t66	test_recall_t33	test_recall_t50	test_recall_t66	time_s	tree_embedder
	0.85074073	0.857037	0.8559259	0.7841456921667607	0.7850779692105279	0.7755337932874806	0.75698036	0.78683037	0.8067227	0.81333333	0.78333336	0.74666667	8,9	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/1	540	0.85440767	0.85697854	0.85684323	0.7899258448764053	0.78485650268001	0.775752474237286	0.76095545	0.7870994	0.81170994	0.82118934	0.78262633	0.74284554	149.384536	
	0.83962965	0.8459259	0.84185183	0.7690666580200195	0.7683741483509021	0.7527503846095763	0.7394872	0.77008927	0.78597337	0.8011111	0.76666665	0.7222222	8,9	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/2	612	0.84601855	0.8499425	0.8474393	0.7770813412076145	0.7742723534299333	0.7621558960564514	0.75089914	0.776485	0.79336846	0.8051553	0.77207226	0.7333063	157.60778	
	0.8325926	0.84185183	0.8348148	0.7613516006389248	0.7626459030103492	0.7382629512085195	0.7253521	0.7630701	0.7823383	0.8011111	0.76222223	0.6988889	8,9	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/3	576	0.8337731	0.8362763	0.83499086	0.7626774449152571	0.7541149968948169	0.7392280818460929	0.7276078	0.7550356	0.7810664	0.801299	0.75319666	0.701644	151.640026	
	0.84925926	0.85555553	0.85037035	0.7803561463026374	0.7830923047263719	0.7686139663052071	0.75865686	0.78396434	0.7931442	0.80333334	0.7822222	0.7455556	8,9	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/4	684	0.84710103	0.84926593	0.8487924	0.7791674802257423	0.7733468806661355	0.764016444029694	0.7512719	0.77523965	0.79621476	0.80921453	0.7714634	0.7343211	173.488059	
	0.8285185	0.83592594	0.8292593	0.7525387882833927	0.7534780364009701	0.7321324406262486	0.7250258	0.75473803	0.7673569	0.7822222	0.75222224	0.7	0,1	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/0	576	0.83620864	0.8387795	0.8387795	0.7639200802923088	0.7576528204332029	0.7474298198503323	0.7351727	0.75927436	0.78216505	0.7950071	0.7560381	0.7156485	154.903773	
	0.84037036	0.84518516	0.8440741	0.7693953894081434	0.7672606198716897	0.7570686168331933	0.74200207	0.76897323	0.787515	0.79888886	0.76555556	0.72888887	0,1	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/1	612	0.83411133	0.83695287	0.83607334	0.7598433212987563	0.7552305838130192	0.7448130818658809	0.7342419	0.7558447	0.7740806	0.7872945	0.7546174	0.7176781	159.673509	
	0.81703705	0.8333333	0.8225926	0.7466666437465068	0.7477578416030126	0.7081048080317487	0.6933333	0.7545249	0.78407556	0.8088889	0.7411111	0.64555556	0,1	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/2	324	0.8156417	0.8261281	0.8180096	0.746062836769239	0.7372725510258836	0.6985656879966723	0.6896968	0.74273944	0.77983487	0.812462	0.73188555	0.6326365	120.506857	
	0.83518517	0.84074074	0.8377778	0.7574931925044032	0.7608453754044732	0.7519819107764781	0.7433155	0.76169264	0.76674366	0.7722222	0.76	0.73777777	0,1	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/3	1224	0.8346526	0.8368852	0.8358704	0.7581156265583642	0.7551040895151232	0.7473969224497123	0.7398107	0.75579506	0.76737225	0.7773493	0.75441444	0.72843516	245.454042	
	0.83592594	0.8377778	0.8374074	0.76272095232722	0.7563960133819807	0.7463894046109282	0.73629785	0.7572383	0.77737665	0.7911111	0.75555557	0.7177778	0,1	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/4	648	0.83086395	0.8326906	0.83296126	0.7550940234768099	0.7484487456182024	0.7398039796348893	0.72978604	0.7502039	0.7693994	0.7822204	0.74670184	0.71240103	167.979878	
	0.83037037	0.837037	0.83444446	0.7586933626327238	0.755011091743148	0.7375219698904052	0.7214429	0.7566964	0.78206724	0.8	0.75333333	0.69777775	2,3	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/0	468	0.8192274	0.8222042	0.82301605	0.7424826420649014	0.7321646766790237	0.7185280772071064	0.7069187	0.73531216	0.76459813	0.7818145	0.729044	0.6776943	141.701101	
	0.83925927	0.8388889	0.8411111	0.7646421089193948	0.7581989806535027	0.7555555968908488	0.74682206	0.7586207	0.7754386	0.78333336	0.75777775	0.7366667	2,3	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/1	828	0.8347879	0.837697	0.83647925	0.7596456850734111	0.7562734576401704	0.7467784203591337	0.7374355	0.7571196	0.77176267	0.78323525	0.75542927	0.7233611	196.434773	
	0.8537037	0.8577778	0.8551852	0.7849755367832958	0.7864293262101657	0.7782189713044086	0.76947707	0.7873051	0.7949015	0.8011111	0.78555554	0.76222223	2,3	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/2	1080	0.84094447	0.8412151	0.8422299	0.7675728906896736	0.7617016855811961	0.7572856376154598	0.7482652	0.7620886	0.77718437	0.78790337	0.7613152	0.7383804	230.879977	
	0.86	0.86851853	0.8625926	0.7956756828822223	0.8024484800386269	0.7878787589145653	0.7747368	0.8037904	0.811543	0.81777775	0.8011111	0.76555556	2,3	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/3	720	0.8309316	0.8335025	0.8334348	0.7543014342520946	0.7499745658430239	0.7415494732486823	0.73150265	0.75081366	0.76799303	0.7785671	0.7491374	0.71686625	176.303647	
	0.8474074	0.852963	0.84962964	0.778256181445594	0.7790762526344145	0.7672018424829101	0.75469726	0.78037906	0.79265404	0.80333334	0.7777778	0.74333334	2,3	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/4	720	0.83275825	0.8338407	0.83458495	0.7583105132311091	0.7505079511573568	0.7422789143687262	0.7315601	0.7512711	0.77214915	0.78709155	0.7497463	0.71463364	177.481678	
	0.83666664	0.84555554	0.8381482	0.7667900363747574	0.7676879803103476	0.7436950527577328	0.73158425	0.7698324	0.7875776	0.8055556	0.76555556	0.70444447	4,5	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/0	648	0.83099926	0.8346526	0.8345173	0.7558162032366789	0.751322733199909	0.7414923059968888	0.7290213	0.7533156	0.7735391	0.784656	0.74934036	0.7119951	165.515997	
	0.83555555	0.8414815	0.8377778	0.7597402279021912	0.7616926199807985	0.7500000037134059	0.74050635	0.76339287	0.77112675	0.78	0.76	0.73	4,5	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/1	1296	0.84020025	0.84080917	0.841418	0.7662311918722362	0.7609468732027638	0.7557824842749716	0.7477304	0.7617982	0.77649325	0.7856708	0.76009744	0.73614776	267.88231	
	0.8292593	0.8340741	0.83037037	0.7574960900343394	0.7505567991451078	0.7299528214888198	0.7192807	0.75223213	0.7776382	0.8	0.7488889	0.68777776	4,5	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/2	432	0.8334348	0.8376294	0.83593804	0.7639048571374454	0.7553017888139856	0.7375256780688476	0.72405016	0.7588609	0.7901206	0.80840266	0.7517759	0.69149584	142.747245	
	0.84	0.842963	0.8414815	0.7674918916919528	0.7639197961485152	0.7540230138690244	0.7442589	0.765625	0.7809524	0.7922222	0.76222223	0.72888887	4,5	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/3	792	0.83472025	0.83695287	0.8355998	0.7592866515134974	0.7552305838130192	0.74597535414585	0.73783994	0.7558447	0.7691313	0.78201747	0.7546174	0.72417295	198.900366	
	0.83666664	0.8433333	0.8374074	0.7640449472377526	0.7646076826234179	0.7458019532233768	0.7368421	0.7658863	0.77871823	0.79333335	0.7633333	0.71555555	4,5	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/4	612	0.83580273	0.8382383	0.8371558	0.7626406057792126	0.7568886641977498	0.7458020878359628	0.7359381	0.7583537	0.7774108	0.79135376	0.75542927	0.7166633	163.265133	
	0.84037036	0.84481484	0.8411111	0.7693953894081434	0.7665738589117236	0.7524523536741394	0.74200207	0.7687151	0.78271306	0.79888886	0.7644445	0.72444445	6,7	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/0	648	0.8285637	0.83275825	0.830661	0.7509826878348312	0.7486783227942072	0.7366094745695868	0.7279482	0.7500509	0.76486015	0.77552265	0.74731076	0.71037143	169.254056	
	0.84814817	0.8522222	0.8525926	0.7781384893705446	0.7782101014734784	0.773090065436728	0.7584388	0.77864295	0.793911	0.79888886	0.7777778	0.75333333	6,7	RECNN	ENTAILMENT/SICK/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBEDGESMC2_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/1	1044	0.83296126	0.8337054	0.83458495	0.7551323659369646	0.7503555231879934	0.7457626880851753	0.7383631	0.75096565	0.7646055	0.7726811	0.7497463	0.72782624	230.205448	
